"location_name","iso3","wb2021","cause","pp_aware","pp_trt","pp_ctrl","pp_initiation","pp_adherence","sp_aware","sp_trt","sp_ctrl","sp_initiation","sp_adherence"
"Rwanda","RWA","LIC","ihd",0.213200976627466,0.02986517675034,0.0171899808109803,0.140079924692486,0.575586106678061,0.667,0.0233699590017827,0.00584248975044568,0.0350374197927777,0.25
"Saint Lucia","LCA","UMIC","ihd",0.690121864409978,0.214488060110882,0.0891855265189378,0.310797369525829,0.41580648579148,0.667,0.254767167375365,0.0694819547387358,0.381959771177458,0.272727272727273
"Saint Vincent and the Grenadines","VCT","UMIC","ihd",0.616163666340889,0.181762757043551,0.0821479315937165,0.294991033994192,0.451951394938587,0.667,0.218593516542545,0.0596164136025122,0.327726411608013,0.272727272727273
"Samoa","WSM","LMIC","ihd",0.348524352342414,0.0708666307916511,0.0351508080208369,0.203333369147264,0.496013534553107,0.667,0.0812039626627622,0.013533993777127,0.121745071458414,0.166666666666667
"Sao Tome and Principe","STP","LMIC","ihd",0.467944488866926,0.0876391498118162,0.0302391739849906,0.18728535520105,0.345041845452882,0.667,0.0657056858516984,0.0109509476419497,0.0985092741404774,0.166666666666667
"Saudi Arabia","SAU","HIC","ihd",0.476864880144329,0.200059228037984,0.104367884480326,0.419530219917713,0.521684930527222,0.667,0.392952876036441,0.22326867956616,0.589134746681321,0.568181818181818
"Senegal","SEN","LMIC","ihd",0.347850672419332,0.0625782361864209,0.0286296350039276,0.179899713147552,0.457501469338953,0.667,0.0451848856395845,0.00753081427326409,0.0677434567310113,0.166666666666667
"Serbia","SRB","UMIC","ihd",0.700835688344033,0.280321258769043,0.117172036110662,0.399981427075153,0.417991973299463,0.667,0.325188596125756,0.0886877989433879,0.48753912462632,0.272727272727273
"Seychelles","SYC","HIC","ihd",0.662704766897763,0.274954945586196,0.134024841212341,0.414898095381611,0.487442918790218,0.667,0.400667056332289,0.227651736552437,0.600700234381242,0.568181818181818
"Sierra Leone","SLE","LIC","ihd",0.348741461668049,0.0585883663860005,0.0256018849115193,0.167999428877109,0.436978985603476,0.667,0.0290521391298441,0.00726303478246103,0.0435564304795264,0.25
"Singapore","SGP","HIC","ihd",0.676383146553531,0.435566768977808,0.271439639758782,0.643964550561633,0.623187210529856,0.667,0.634617458298794,0.360578101306133,0.951450462217083,0.568181818181818
"Slovakia","SVK","HIC","ihd",0.748100970061228,0.364700783712161,0.197804955547823,0.487502086359161,0.542376008996844,0.667,0.485564020207862,0.275888647845376,0.727982039292147,0.568181818181818
"Slovenia","SVN","HIC","ihd",0.674260015074205,0.294408955701223,0.126229936681364,0.43664009301934,0.428757122488714,0.667,0.436006715997261,0.247731088634807,0.653683232379701,0.568181818181818
"Solomon Islands","SLB","LMIC","ihd",0.316701629992648,0.0425647748311095,0.0201232284981561,0.134400239216002,0.472767178447483,0.667,0.0302066601500304,0.0050344433583384,0.0452873465517697,0.166666666666667
"Somalia","SOM","LIC","ihd",0.377289087273522,0.0766898354626672,0.0281324208303476,0.203265448298189,0.366833761744638,0.667,0.00806410397226761,0.0020160259930669,0.0120901109029499,0.25
"South Africa","ZAF","UMIC","ihd",0.499887104359339,0.172293144283549,0.0865376236202323,0.344664110718282,0.502269686818266,0.667,0.219711288706927,0.0599212605564347,0.329402231944419,0.272727272727273
"South Sudan","SSD","LIC","ihd",0.378730252215102,0.0839799897552052,0.0385348702920728,0.221740907318669,0.458857763669641,0.667,0.114702104516947,0.0286755261292367,0.171967173188826,0.25
"Spain","ESP","HIC","ihd",0.692387075821189,0.312094734596249,0.17817503799425,0.450751820036641,0.570900493482376,0.667,0.463856891993006,0.263555052268753,0.695437619179919,0.568181818181818
"Sri Lanka","LKA","LMIC","ihd",0.473899394899287,0.143230774237285,0.0616829019107255,0.302238778481084,0.430653972508294,0.667,0.187715785075482,0.031285964179247,0.281432961132657,0.166666666666667
"Sudan","SDN","LIC","ihd",0.302852184690052,0.0682100166845945,0.0248281731791213,0.225225440438551,0.363995999208264,0.667,0.0593584315314772,0.0148396078828693,0.0889931507218548,0.25
"Suriname","SUR","UMIC","ihd",0.632233751320252,0.202828435871488,0.0864201243588936,0.320812413838924,0.4260749928262,0.667,0.255997420775201,0.0698174783932366,0.383804229048277,0.272727272727273
"Sweden","SWE","HIC","ihd",0.587292257542416,0.247856390241331,0.118925377693943,0.42203244987174,0.47981566090811,0.667,0.443499464503081,0.251988332104023,0.664916738385428,0.568181818181818
"Switzerland","CHE","HIC","ihd",0.750922010010311,0.37338459799441,0.240607100477169,0.497234856638818,0.644394819094201,0.667,0.56777905489002,0.322601735732966,0.851242960854602,0.568181818181818
"Syrian Arab Republic","SYR","LIC","ihd",0.507482013952056,0.145259657947669,0.0685615489863854,0.286236071336692,0.47199304992915,0.667,0.113025943206361,0.0282564858015903,0.169454187715684,0.25
"Taiwan (Province of China)","TWN","HIC","ihd",0.66483306988294,0.381828582162028,0.259500609295308,0.574322487040632,0.67962594058815,0.667,0.548574897678254,0.311690282771735,0.822451120956903,0.568181818181818
"Tajikistan","TJK","LMIC","ihd",0.449800706898498,0.104367928657918,0.0255186293738426,0.232031490963107,0.2445064274245,0.667,0.0693029111006646,0.0115504851834441,0.103902415443275,0.166666666666667
"Thailand","THA","UMIC","ihd",0.548027135556489,0.19430106354718,0.114289095468969,0.354546428344062,0.588206226885718,0.667,0.267861031001649,0.0730530084549951,0.401590751126909,0.272727272727273
"Timor-Leste","TLS","LMIC","ihd",0.364336221187807,0.0818466305756471,0.0384281920630417,0.224645878767725,0.469514649445761,0.667,0.0847032288349436,0.0141172048058239,0.126991347578626,0.166666666666667
"Togo","TGO","LIC","ihd",0.386619706143719,0.0592354677835004,0.028045318034926,0.153213783059161,0.473454825028626,0.667,0.0316929940504569,0.00792324851261422,0.0475157332090808,0.25
"Tonga","TON","UMIC","ihd",0.36161450963701,0.0895438484278687,0.0317368567965425,0.247622388044531,0.354428108169908,0.667,0.0905076304822924,0.0246838992224434,0.135693598923977,0.272727272727273
"Trinidad and Tobago","TTO","HIC","ihd",0.610156906553123,0.228330916377623,0.10174319368594,0.374216720199895,0.445595346000682,0.667,0.35980868374673,0.204436752128824,0.539443303968111,0.568181818181818
"Tunisia","TUN","LMIC","ihd",0.448246339832541,0.140122179076714,0.0557002310337501,0.312600832678436,0.397511881422108,0.667,0.181918023715121,0.0303196706191868,0.272740665240062,0.166666666666667
"Turkey","TUR","UMIC","ihd",0.610961620186601,0.269698560705778,0.150941900000394,0.441432901502726,0.559668911859937,0.667,0.368250318208972,0.100431904966083,0.552099427599658,0.272727272727273
"Turkmenistan","TKM","UMIC","ihd",0.559066303509865,0.18371038977427,0.0465078555969032,0.328602150802009,0.253158548376326,0.667,0.270754598986831,0.0738421633600448,0.40592893401324,0.272727272727273
"Uganda","UGA","LIC","ihd",0.304734367640081,0.0515600055537964,0.0223952874562157,0.169196556178046,0.434353860432559,0.667,0.032763534567255,0.00819088364181376,0.0491207414801425,0.25
"Ukraine","UKR","LMIC","ihd",0.656465301969299,0.194393704900351,0.0543598794087478,0.296121827486082,0.279638064599948,0.667,0.201718755588901,0.0336197925981502,0.30242691992339,0.166666666666667
"United Arab Emirates","ARE","HIC","ihd",0.362524657007154,0.16948237913271,0.0951942069531577,0.467505798176275,0.561676130818402,0.667,0.396309908326041,0.22517608427616,0.594167778599762,0.568181818181818
"United Kingdom","GBR","HIC","ihd",0.627076708011181,0.282555260106279,0.177277871839517,0.450591221929489,0.627409561488385,0.667,0.454747346117687,0.258379173930504,0.681780129111974,0.568181818181818
"United Republic of Tanzania","TZA","LMIC","ihd",0.30270798658864,0.0441950444355228,0.0212572136183858,0.14599893756877,0.480986361477665,0.667,0.036835122305125,0.00613918705085416,0.0552250709222263,0.166666666666667
"United States of America","USA","HIC","ihd",0.821354331107341,0.485678510128755,0.329164254197179,0.591314237637206,0.677741031016414,0.667,0.63051159281557,0.358245223190665,0.945294741852429,0.568181818181818
"Uruguay","URY","HIC","ihd",0.691134103707634,0.271545177527791,0.142474371438701,0.39289795724313,0.524680175637144,0.667,0.360708824126026,0.204948195526151,0.540792839769154,0.568181818181818
"Uzbekistan","UZB","LMIC","ihd",0.517735855017283,0.154722431732254,0.0625742848918133,0.298844343564132,0.404429300853399,0.667,0.15246320687721,0.025410534479535,0.228580520055787,0.166666666666667
"Vanuatu","VUT","LMIC","ihd",0.278793036071244,0.0408038652796602,0.0158204550755563,0.146358983189354,0.387719520372067,0.667,0.0375746904320676,0.0062624484053446,0.0563338687137445,0.166666666666667
"Venezuela (Bolivarian Republic of)","VEN","UMIC","ihd",0.720665844635499,0.268386970362347,0.139135780196029,0.372415277288592,0.518414809810561,0.667,0.290144582707149,0.0791303407383133,0.434999374373536,0.272727272727273
"Viet Nam","VNM","LMIC","ihd",0.46479428311054,0.10200542351311,0.0440024190116442,0.219463593292196,0.431373327968087,0.667,0.0985433930326575,0.0164238988387762,0.147741218939516,0.166666666666667
"Yemen","YEM","LIC","ihd",0.41595821950187,0.110840570396033,0.0528158479573759,0.266470441499558,0.476502852418252,0.667,0.0593293223024325,0.0148323305756081,0.0889495086992991,0.25
"Zambia","ZMB","LMIC","ihd",0.390559945709518,0.0678178216950678,0.0278893434221529,0.173642541791799,0.411239151082631,0.667,0.0587153892365193,0.00978589820608654,0.0880290693201188,0.166666666666667
"Zimbabwe","ZWE","LMIC","ihd",0.425481689978016,0.10173435905259,0.047849761678857,0.239103964868257,0.470340228458329,0.667,0.0530337458733039,0.00883895764555065,0.0795108633782667,0.166666666666667
"Afghanistan","AFG","LIC","istroke",0.530227988677882,0.176698789393681,0.0570154907280577,0.333250588740661,0.322670522665713,0.667,0.0710723020147587,0.000866735390423887,0.106555175434421,0.0121951219512195
"Albania","ALB","UMIC","istroke",0.452325961365443,0.162832618471632,0.0419640605847427,0.359989548201228,0.257712864772567,0.667,0.195807554428541,0.0611898607589192,0.293564549368128,0.3125
"Algeria","DZA","LMIC","istroke",0.481151215661976,0.172906073268122,0.0706123586405669,0.359359111314381,0.408385647224026,0.667,0.210959100203361,0.0195332500188298,0.316280510050017,0.0925925925925926
"Andorra","AND","HIC","istroke",0.669306064637308,0.396665485852292,0.238215487228932,0.5926518625933,0.600545032843209,0.667,0.617632763721633,0.270214334128214,0.925986152506196,0.4375
"Angola","AGO","LMIC","istroke",0.445495470657047,0.0989783594974805,0.0486521568965996,0.222175905293718,0.491543375174227,0.667,0.0973213745446003,0.00901123838375928,0.145909107263269,0.0925925925925926
"Antigua and Barbuda","ATG","HIC","istroke",0.630296004547304,0.259881100376211,0.121208366658487,0.412315957107906,0.466399312928193,0.667,0.364926999783986,0.159655562405494,0.547116941205377,0.4375
"Argentina","ARG","UMIC","istroke",0.59892934496543,0.214077115751577,0.0778827935926084,0.357433005330425,0.363807188447861,0.667,0.281777314697076,0.0880554108428361,0.422454744673277,0.3125
"Armenia","ARM","UMIC","istroke",0.414942508647467,0.12970578817194,0.0397510669221925,0.31258737166921,0.306471033270296,0.667,0.148145146282109,0.0462953582131592,0.222106666090119,0.3125
"Australia","AUS","HIC","istroke",0.623284129748856,0.314704485780339,0.169794605552546,0.50491336255769,0.539536654940029,0.667,0.50493284494763,0.220908119664588,0.757020757042923,0.4375
"Austria","AUT","HIC","istroke",0.665869387115823,0.366415237509425,0.179492838799671,0.550280947884588,0.489861830036623,0.667,0.547476709628033,0.239521060462265,0.820804662110994,0.4375
"Azerbaijan","AZE","UMIC","istroke",0.53831941133554,0.192892799989758,0.0635752096481034,0.358324065467382,0.329588298015679,0.667,0.243931554683557,0.0762286108386115,0.365714474787941,0.3125
"Bahamas","BHS","HIC","istroke",0.653471330878008,0.292207999736925,0.123405595166495,0.44716269242342,0.422321070188348,0.667,0.421741725662389,0.184512004977295,0.632296440273446,0.4375
"Bahrain","BHR","HIC","istroke",0.468496850129875,0.208916577283089,0.100387907682611,0.445929523806135,0.480516716232535,0.667,0.394945181048922,0.172788516708904,0.592121710718025,0.4375
"Bangladesh","BGD","LMIC","istroke",0.478740448145745,0.154771750731981,0.0605408953490901,0.323289480409358,0.39116243799509,0.667,0.094697229314713,0.00876826197358454,0.141974856543798,0.0925925925925926
"Barbados","BRB","HIC","istroke",0.723257840558222,0.331023948104273,0.184351722572047,0.457684562187095,0.556913551505269,0.667,0.373482285714712,0.163398500000186,0.559943456843645,0.4375
"Belarus","BLR","UMIC","istroke",0.701645194064933,0.239013694896427,0.0502814367372246,0.340647519455977,0.210370526086438,0.667,0.257864092858104,0.0805825290181574,0.386602837868221,0.3125
"Belgium","BEL","HIC","istroke",0.705774688571138,0.411076053682085,0.257751824358826,0.582446580103803,0.627017365886664,0.667,0.570240500133082,0.249480218808223,0.854933283557844,0.4375
"Belize","BLZ","LMIC","istroke",0.575938732581597,0.195581569373784,0.0942281502679276,0.33958745663294,0.481784406217973,0.667,0.185340526940614,0.0171611599019087,0.27787185448368,0.0925925925925926
"Benin","BEN","LMIC","istroke",0.361066384780921,0.0944839271361111,0.0364565066414204,0.261680209287385,0.385848765461475,0.667,0.0485035907411531,0.00449107321677344,0.0727190265984305,0.0925925925925926
"Bhutan","BTN","LMIC","istroke",0.453043806180046,0.106600114721263,0.0366656629136719,0.235297587710313,0.343955191882718,0.667,0.119661691771278,0.0110797862751183,0.179402836238798,0.0925925925925926
"Bolivia (Plurinational State of)","BOL","LMIC","istroke",0.603821997824033,0.221114092034447,0.118247613161908,0.366190852322814,0.534780990546214,0.667,0.175567074588065,0.016256210610006,0.263219002380907,0.0925925925925926
"Bosnia and Herzegovina","BIH","UMIC","istroke",0.605049558618726,0.261859050615423,0.0851890782563317,0.432789425073251,0.325324169839155,0.667,0.272749453521857,0.0852342042255805,0.408919720422575,0.3125
"Botswana","BWA","UMIC","istroke",0.552779428596082,0.176095652495252,0.0790934027879456,0.31856404812764,0.449150229816596,0.667,0.23273622527703,0.0727300703990719,0.348929872979056,0.3125
"Brazil","BRA","UMIC","istroke",0.676304592396842,0.322758502819768,0.173955918330636,0.477238372248669,0.538966183108658,0.667,0.353769599529497,0.110552999852968,0.5303892046919,0.3125
"Brunei Darussalam","BRN","HIC","istroke",0.64189722199808,0.363675156783461,0.193103300176347,0.566562908079618,0.530977430199678,0.667,0.583514168838206,0.255287448866715,0.874833836339139,0.4375
"Bulgaria","BGR","UMIC","istroke",0.676176837757372,0.299675733713266,0.127293056440684,0.443191362051352,0.424769316031707,0.667,0.367753664099392,0.11492302003106,0.551354818739718,0.3125
"Burkina Faso","BFA","LIC","istroke",0.336549026604456,0.0707155280163092,0.0311661639404115,0.210119544037252,0.440725888848961,0.667,0.0338373685440965,0.000412650835903616,0.0507306874724085,0.0121951219512195
"Burundi","BDI","LIC","istroke",0.368125438099291,0.0871103153421702,0.0408399916972051,0.236632153952574,0.468830718116278,0.667,0.021999570512531,0.000268287445274768,0.0329828643366282,0.0121951219512195
"Cabo Verde","CPV","LMIC","istroke",0.499049787781814,0.142806229816072,0.0560775398820315,0.286156278015505,0.392682727877187,0.667,0.131574067716101,0.0121827840477871,0.197262470338981,0.0925925925925926
"Cambodia","KHM","LMIC","istroke",0.479449565764248,0.14424383307162,0.0868137332227667,0.300852985113656,0.601854036835405,0.667,0.0907999994868992,0.00840740735989808,0.136131933263717,0.0925925925925926
"Cameroon","CMR","LMIC","istroke",0.335276800602917,0.0699388933096077,0.0271612578292373,0.208600455456026,0.388356986276563,0.667,0.0518750136012277,0.00480324200011368,0.0777736335850491,0.0925925925925926
"Canada","CAN","HIC","istroke",0.794448589358089,0.530861255300388,0.434282811285706,0.668213478394268,0.818072155294074,0.667,0.652224077962315,0.285348034108513,0.977847193346799,0.4375
"Central African Republic","CAF","LIC","istroke",0.303692287057094,0.0647381227391897,0.0220486224016641,0.213170124821178,0.340581738684195,0.667,0.0180853069483838,0.000220552523760778,0.0271144032209652,0.0121951219512195
"Chad","TCD","LIC","istroke",0.373019902614304,0.0910126618094098,0.0431955287404102,0.243988755483418,0.474610102392854,0.667,0.0457269788447113,0.000557646083472089,0.0685561901719809,0.0121951219512195
"Chile","CHL","HIC","istroke",0.724775977936221,0.333665189626052,0.189503892291976,0.46037010025657,0.567946247267685,0.667,0.425613493346638,0.186205903339154,0.638101189425244,0.4375
"China","CHN","UMIC","istroke",0.531584804828519,0.195074252521403,0.0778066109274789,0.36696732252219,0.398856383770802,0.667,0.243045786519066,0.0759518082872083,0.364386486535332,0.3125
"Colombia","COL","UMIC","istroke",0.683139812015698,0.271845429717215,0.161307784601752,0.397935276111486,0.593380527932916,0.667,0.299167752888439,0.0934899227776372,0.448527365649834,0.3125
"Comoros","COM","LMIC","istroke",0.381342559201212,0.0896236181929009,0.0417225869262467,0.235021284748896,0.465531159838306,0.667,0.038068202781637,0.00352483359089231,0.057073767288811,0.0925925925925926
"Congo","COG","LMIC","istroke",0.349339417621008,0.0903941712091515,0.0378603303347179,0.25875743374376,0.418835969490973,0.667,0.0835504068665778,0.00773614878394239,0.125262978810461,0.0925925925925926
"Costa Rica","CRI","UMIC","istroke",0.77264575525881,0.388038556743752,0.275125002128803,0.502220524868829,0.709014600089048,0.667,0.415922679415329,0.12997583731729,0.623572233006491,0.3125
"Croatia","HRV","HIC","istroke",0.778191424418627,0.320144188888269,0.114543538811927,0.411395164277791,0.357787343289566,0.667,0.414954409841782,0.18154255430578,0.62212055448543,0.4375
"Cuba","CUB","UMIC","istroke",0.71811626192016,0.304167244281515,0.163549647937421,0.423562674194575,0.53769645158126,0.667,0.266378020921289,0.0832431315379027,0.399367347708079,0.3125
"Cyprus","CYP","HIC","istroke",0.671344550403989,0.33632467076655,0.201915647084113,0.500971774574119,0.600359309425346,0.667,0.472879750424506,0.206884890810721,0.708965143065226,0.4375
"Czechia","CZE","HIC","istroke",0.764404586258528,0.419069530203165,0.23729472947106,0.548230005074083,0.566241905862302,0.667,0.543289452808917,0.237689135603901,0.814526915755497,0.4375
"Côte d'Ivoire","CIV","LMIC","istroke",0.357063935373729,0.0890604477068077,0.033921720296302,0.249424371614541,0.380884232785067,0.667,0.0658922316281493,0.00610113255816197,0.0987889529657411,0.0925925925925926
"Democratic People's Republic of Korea","PRK","LIC","istroke",0.541766210863652,0.181771971431985,0.0951232282248902,0.335517364846757,0.523310758394251,0.667,0.0719462114400515,0.000877392822439652,0.107865384467843,0.0121951219512195
"Democratic Republic of the Congo","COD","LIC","istroke",0.368699715088795,0.0975561003123888,0.0443210625603538,0.26459499782606,0.454313594110787,0.667,0.0270011571536527,0.000329282404312838,0.0404814949829876,0.0121951219512195
"Denmark","DNK","HIC","istroke",0.610523188833201,0.184965417310917,0.0652433099104673,0.302962149012576,0.352732477557124,0.667,0.392057024051577,0.171524948022565,0.587791640257237,0.4375
"Djibouti","DJI","LMIC","istroke",0.380824343981613,0.0940743360738224,0.043753162582018,0.247028157628401,0.465091377819386,0.667,0.0640169685990871,0.00592749709250807,0.0959774641665474,0.0925925925925926
"Dominica","DMA","UMIC","istroke",0.585466960138375,0.217575958124729,0.0835373907043907,0.371628072869057,0.383945870786429,0.667,0.223257300937869,0.069767906543084,0.334718592110748,0.3125
"Dominican Republic","DOM","UMIC","istroke",0.670650658066617,0.2616790371017,0.105568552718065,0.390186804343234,0.403427626023541,0.667,0.30000431275333,0.0937513477354158,0.449781578340825,0.3125
"Ecuador","ECU","UMIC","istroke",0.621165965592846,0.235739997408564,0.137407602524842,0.37951209574654,0.582877763787785,0.667,0.245917112971771,0.0768490978036783,0.368691323795758,0.3125
"Egypt","EGY","LMIC","istroke",0.508245022285502,0.192827386400926,0.0836913544607426,0.379398475038299,0.434022137741016,0.667,0.20907017135143,0.0193583491992065,0.313448532760765,0.0925925925925926
"El Salvador","SLV","LMIC","istroke",0.715711552765542,0.293712428426283,0.180370765557589,0.41037821352941,0.614106684296673,0.667,0.2581458445861,0.0239023930172315,0.387025254252024,0.0925925925925926
"Equatorial Guinea","GNQ","UMIC","istroke",0.366274587939657,0.116473968840082,0.0541850939743667,0.31799631390008,0.465212051361989,0.667,0.25198624277591,0.0787457008674718,0.3777904689294,0.3125
"Eritrea","ERI","LIC","istroke",0.371195085750391,0.0938046121825515,0.0492833065329689,0.252709736156448,0.52538255194808,0.667,0.038024758559287,0.000463716567796183,0.0570086335221694,0.0121951219512195
"Estonia","EST","HIC","istroke",0.527316365795657,0.212018700561664,0.0851399010384639,0.402071155598885,0.401567884403204,0.667,0.345864290134011,0.15131562693363,0.518537166617707,0.4375
"Eswatini","SWZ","LMIC","istroke",0.453956443598083,0.133512925050274,0.0493442012115939,0.294109549348046,0.369583702798914,0.667,0.141591156030147,0.0131102922250136,0.212280593748346,0.0925925925925926
"Ethiopia","ETH","LIC","istroke",0.316858621692839,0.0565028459969861,0.02241820338214,0.17832194590482,0.396762375179044,0.667,0.0277439848927532,0.000338341279179917,0.0415951797492552,0.0121951219512195
"Fiji","FJI","UMIC","istroke",0.524228675383483,0.149409706663536,0.0543878298741337,0.285008649239266,0.364018048684164,0.667,0.154259830592209,0.0482061970600652,0.231274108833896,0.3125
"Finland","FIN","HIC","istroke",0.719445961210856,0.350286693574476,0.18497294689838,0.486883953014247,0.528061585813712,0.667,0.518516742273783,0.22685107474478,0.777386420200574,0.4375
"France","FRA","HIC","istroke",0.684494287487261,0.349655176442151,0.184942353479364,0.510822636264381,0.528927829300881,0.667,0.516362556007693,0.225908618253366,0.774156755633723,0.4375
"Gabon","GAB","UMIC","istroke",0.386757750365934,0.121666961252144,0.056850697933227,0.314581830970492,0.467264879044764,0.667,0.191325917532147,0.0597893492287961,0.286845453571435,0.3125
"Gambia","GMB","LIC","istroke",0.410485069069788,0.10043852855847,0.0351618292628348,0.244682538115399,0.350083078351404,0.667,0.0437806756697606,0.00053391067889952,0.0656381944074372,0.0121951219512195
"Georgia","GEO","UMIC","istroke",0.667259984441527,0.238717645184706,0.0826049810960582,0.357758071442729,0.346036343614831,0.667,0.234652365234352,0.073328864135735,0.351802646528264,0.3125
"Germany","DEU","HIC","istroke",0.746321655851805,0.448173954296232,0.31717123087705,0.600510451200447,0.707696705345369,0.667,0.606843875242169,0.265494195418449,0.909810907409549,0.4375
"Ghana","GHA","LMIC","istroke",0.459579478141585,0.140820651159415,0.0722669985409901,0.30641196540989,0.513184663939531,0.667,0.093196140861643,0.00862927230200398,0.139724349117906,0.0925925925925926
"Greece","GRC","HIC","istroke",0.694676490610238,0.39131181398199,0.212805826441596,0.563300787159563,0.543826735707475,0.667,0.491249330381649,0.214921582041971,0.736505742701123,0.4375
"Grenada","GRD","UMIC","istroke",0.637318445548357,0.234970064550629,0.0946500029021402,0.368685491832042,0.402817282631959,0.667,0.273492626994539,0.0854664459357936,0.410033923530044,0.3125
"Guatemala","GTM","UMIC","istroke",0.535534709924617,0.147124011722983,0.0793735669138292,0.274723578129403,0.539501105117228,0.667,0.140897033985277,0.0440303231203989,0.211239931012409,0.3125
"Guinea","GIN","LIC","istroke",0.394577057551687,0.0812079863505686,0.0263182810629508,0.205810208161763,0.324084886791021,0.667,0.0374887202709957,0.000457179515499948,0.0562049779175349,0.0121951219512195
"Guinea-Bissau","GNB","LIC","istroke",0.396403900084904,0.0961215212747736,0.0414030038878857,0.242483793055986,0.430736044735817,0.667,0.0376704319751478,0.000459395511892046,0.0564774092580926,0.0121951219512195
"Guyana","GUY","UMIC","istroke",0.627254245854713,0.21154698501631,0.0905451853735241,0.33725875339122,0.428014539496003,0.667,0.184317190757926,0.057599122111852,0.276337617328226,0.3125
"Haiti","HTI","LMIC","istroke",0.528802983861415,0.105577782150014,0.0314708666979339,0.199654285947984,0.298082286415312,0.667,0.0441590058386425,0.00408879683691134,0.0662054060549363,0.0925925925925926
"Honduras","HND","LMIC","istroke",0.631101314955393,0.248206652496464,0.14153473738825,0.393291293512846,0.570229427634968,0.667,0.170023021775837,0.0157428723866516,0.254907079124193,0.0925925925925926
"Hungary","HUN","HIC","istroke",0.649894976256798,0.318921062696045,0.13638923069671,0.49072707798564,0.427658272375375,0.667,0.434743980590388,0.190200491508295,0.651790075847658,0.4375
"Iceland","ISL","HIC","istroke",0.838155723126714,0.509796305210772,0.363474723042241,0.608235786196141,0.712980300812429,0.667,0.641540767429871,0.280674085750569,0.961830236026793,0.4375
"India","IND","LMIC","istroke",0.357479864869729,0.126572233187832,0.0631300279413648,0.354068146562483,0.498766801780927,0.667,0.116222350772832,0.0107613287752623,0.17424640295777,0.0925925925925926
"Indonesia","IDN","LMIC","istroke",0.342538153929795,0.0796037233775052,0.0191945580124072,0.23239374202332,0.241126384520744,0.667,0.119603990604085,0.0110744435744523,0.179316327742256,0.0925925925925926
"Iran (Islamic Republic of)","IRN","LMIC","istroke",0.569219009948076,0.223428964710211,0.114020865775629,0.392518452134253,0.510322669773436,0.667,0.276877121297335,0.025636770490494,0.415108127882061,0.0925925925925926
"Iraq","IRQ","UMIC","istroke",0.578361040900821,0.186000309730575,0.056544333274969,0.32159896081671,0.304001285572452,0.667,0.219669423561169,0.0686466948628653,0.329339465608949,0.3125
"Ireland","IRL","HIC","istroke",0.530230347407021,0.2797514327225,0.163104326049875,0.527603586046262,0.583033032083404,0.667,0.519329002468856,0.227206438580125,0.778604201602483,0.4375
"Israel","ISR","HIC","istroke",0.653754618357628,0.322935563469553,0.166332198854765,0.493970603650704,0.515063119923138,0.667,0.470945982319364,0.206038867264722,0.706065940508792,0.4375
"Italy","ITA","HIC","istroke",0.666088319982135,0.359368200601134,0.180959371781907,0.539520345606379,0.503548648653961,0.667,0.509741958651661,0.223012106910102,0.764230822566208,0.4375
"Jamaica","JAM","UMIC","istroke",0.642122217363785,0.235122273835361,0.0875712669471478,0.366164364785023,0.372449898168591,0.667,0.211281196732343,0.0660253739788572,0.316763413391819,0.3125
"Japan","JPN","HIC","istroke",0.725185724633189,0.344562979829798,0.196357659740445,0.475137565627183,0.569874511293809,0.667,0.511746727558792,0.223889193306972,0.767236473101637,0.4375
"Jordan","JOR","UMIC","istroke",0.617283607345901,0.262812620063527,0.145901070954238,0.425756681266051,0.555152453938364,0.667,0.265135457282752,0.08285483040086,0.397504433707275,0.3125
"Kazakhstan","KAZ","UMIC","istroke",0.831704388746038,0.40426519778325,0.174203406128901,0.486068371471217,0.430913685086247,0.667,0.472941221383466,0.147794131682333,0.709057303423487,0.3125
"Kenya","KEN","LMIC","istroke",0.355711355861245,0.0535925819514143,0.0214988173788389,0.150663117913839,0.401152857280309,0.667,0.0419030431769521,0.00387991140527334,0.0628231531888337,0.0925925925925926
"Kiribati","KIR","LMIC","istroke",0.32276609937688,0.0578002422904682,0.0251485430519033,0.179077797829621,0.435094076691276,0.667,0.0333821414639867,0.00309093902444321,0.0500481881019291,0.0925925925925926
"Kuwait","KWT","HIC","istroke",0.600200914562562,0.342480831183106,0.192125595551101,0.570610312103095,0.560982040622242,0.667,0.561315300456517,0.245575443949726,0.841552174597477,0.4375
"Kyrgyzstan","KGZ","LMIC","istroke",0.51382939075644,0.159477139623864,0.0424261467658461,0.310369827987239,0.266032779782171,0.667,0.0927840756876885,0.00859111811923042,0.139106560251407,0.0925925925925926
"Lao People's Democratic Republic","LAO","LMIC","istroke",0.430707507951183,0.130308473421043,0.058876405517756,0.302545163516891,0.451823307971071,0.667,0.1172157066097,0.0108533061675648,0.175735692068516,0.0925925925925926
"Latvia","LVA","HIC","istroke",0.712155152664668,0.297183643266776,0.0985746010345356,0.41730182272052,0.331695916878059,0.667,0.398694954733166,0.17442904269576,0.597743560319589,0.4375
"Lebanon","LBN","UMIC","istroke",0.544439944374449,0.238947089557829,0.133494160569925,0.438886036975803,0.558676654388032,0.667,0.290629489479683,0.0908217154624009,0.435726371034007,0.3125
